gameId,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,homeFinalScore,visitorFinalScore,Result
2020122011,2020,15,12/20/2020,16:05:00,ARI,PHI,33,26,ARI
2020122012,2020,15,12/20/2020,16:25:00,NO,KC,29,32,KC
2020122013,2020,15,12/20/2020,13:00:00,DAL,SF,41,33,DAL
2020122100,2020,15,12/21/2020,20:15:00,CIN,PIT,27,17,CIN
2020122500,2020,16,12/25/2020,16:30:00,NO,MIN,52,33,NO
2020122600,2020,16,12/26/2020,13:00:00,DET,TB,7,47,TB
2020122601,2020,16,12/26/2020,16:30:00,ARI,SF,12,20,SF
2020122602,2020,16,12/26/2020,20:15:00,LV,MIA,25,26,MIA
2020122702,2020,16,12/27/2020,16:05:00,LAC,DEN,19,16,LAC
2020122704,2020,16,12/27/2020,13:00:00,NYJ,CLE,23,16,NYJ
2020122705,2020,16,12/27/2020,13:00:00,BAL,NYG,27,13,BAL
2020122706,2020,16,12/27/2020,13:00:00,HOU,CIN,31,37,CIN
2020122707,2020,16,12/27/2020,13:00:00,JAX,CHI,17,41,CHI
2020122708,2020,16,12/27/2020,13:00:00,KC,ATL,17,14,KC
2020122709,2020,16,12/27/2020,13:00:00,PIT,IND,28,24,PIT
2020122710,2020,16,12/27/2020,16:05:00,WAS,CAR,13,20,CAR
2020122711,2020,16,12/27/2020,16:25:00,SEA,LA,20,9,SEA
2020122712,2020,16,12/27/2020,16:25:00,DAL,PHI,37,17,DAL
2020122713,2020,16,12/27/2020,20:20:00,GB,TEN,40,14,GB
2020122800,2020,16,12/28/2020,20:15:00,NE,BUF,9,38,BUF
2021010300,2020,17,1/3/2021,13:00:00,BUF,MIA,56,26,BUF
2021010301,2020,17,1/3/2021,16:25:00,CAR,NO,7,33,NO
2021010302,2020,17,1/3/2021,16:25:00,CHI,GB,16,35,GB
2021010303,2020,17,1/3/2021,13:00:00,CIN,BAL,3,38,BAL
2021010304,2020,17,1/3/2021,13:00:00,CLE,PIT,24,22,CLE
2021010305,2020,17,1/3/2021,13:00:00,DET,MIN,35,37,MIN
2021010306,2020,17,1/3/2021,16:25:00,KC,LAC,21,38,LAC
2021010307,2020,17,1/3/2021,13:00:00,NE,NYJ,28,14,NE
2021010308,2020,17,1/3/2021,13:00:00,NYG,DAL,23,19,NYG
2021010309,2020,17,1/3/2021,20:20:00,PHI,WAS,14,20,WAS
2021010310,2020,17,1/3/2021,13:00:00,TB,ATL,44,27,TB
2021010311,2020,17,1/3/2021,16:25:00,DEN,LV,32,31,DEN
2021010312,2020,17,1/3/2021,16:25:00,HOU,TEN,38,41,TEN
2021010313,2020,17,1/3/2021,16:25:00,IND,JAX,28,14,IND
2021010314,2020,17,1/3/2021,16:25:00,LA,ARI,18,7,LA
2021010315,2020,17,1/3/2021,16:25:00,SF,SEA,23,26,SEA
2022090800,2022,1,9/8/2022,20:20:00,LA,BUF,10,31,BUF
2022091100,2022,1,9/11/2022,13:00:00,ATL,NO,26,27,NO
2022091101,2022,1,9/11/2022,13:00:00,CAR,CLE,24,26,CLE
2022091102,2022,1,9/11/2022,13:00:00,CHI,SF,19,10,CHI
2022091103,2022,1,9/11/2022,13:00:00,CIN,PIT,20,23,PIT
2022091104,2022,1,9/11/2022,13:00:00,DET,PHI,35,38,PHI
2022091105,2022,1,9/11/2022,13:00:00,HOU,IND,20,20,Draw
2022091106,2022,1,9/11/2022,13:00:00,MIA,NE,20,7,MIA
2022091107,2022,1,9/11/2022,13:00:00,NYJ,BAL,9,24,BAL
2022091109,2022,1,9/11/2022,13:00:00,WAS,JAX,28,22,WAS
2022091110,2022,1,9/11/2022,16:25:00,ARI,KC,21,44,KC
2022091111,2022,1,9/11/2022,16:25:00,LAC,LV,24,19,LAC
2022091112,2022,1,9/11/2022,16:25:00,MIN,GB,23,7,MIN
2022091108,2022,1,9/11/2022,16:25:00,TEN,NYG,20,21,NYG
2022091113,2022,1,9/11/2022,20:20:00,DAL,TB,3,19,TB
2022091200,2022,1,9/12/2022,20:15:00,SEA,DEN,17,16,SEA
2022091500,2022,2,9/15/2022,20:15:00,KC,LAC,27,24,KC
2022091800,2022,2,9/18/2022,13:00:00,BAL,MIA,38,42,MIA
2022091801,2022,2,9/18/2022,13:00:00,CLE,NYJ,30,31,NYJ
2022091802,2022,2,9/18/2022,13:00:00,DET,WAS,36,27,DET
2022091803,2022,2,9/18/2022,13:00:00,JAX,IND,24,0,JAX
2022091804,2022,2,9/18/2022,13:00:00,NO,TB,10,20,TB
2022091805,2022,2,9/18/2022,13:00:00,NYG,CAR,19,16,NYG
2022091806,2022,2,9/18/2022,13:00:00,PIT,NE,14,17,NE
2022091807,2022,2,9/18/2022,16:05:00,LA,ATL,31,27,LA
2022091808,2022,2,9/18/2022,16:05:00,SF,SEA,27,7,SF
2022091809,2022,2,9/18/2022,16:25:00,DAL,CIN,20,17,DAL
2022091810,2022,2,9/18/2022,16:25:00,DEN,HOU,16,9,DEN
2022091811,2022,2,9/18/2022,16:25:00,LV,ARI,23,29,ARI
2022091812,2022,2,9/18/2022,20:20:00,GB,CHI,27,10,GB
2022091900,2022,2,9/19/2022,19:15:00,BUF,TEN,41,7,BUF
2022091901,2022,2,9/19/2022,20:30:00,PHI,MIN,24,7,PHI
2022092200,2022,3,9/22/2022,20:15:00,CLE,PIT,29,17,CLE
2022092500,2022,3,9/25/2022,13:00:00,CAR,NO,22,14,CAR
2022092501,2022,3,9/25/2022,13:00:00,CHI,HOU,23,20,CHI
2022092502,2022,3,9/25/2022,13:00:00,IND,KC,20,17,IND
2022092503,2022,3,9/25/2022,13:00:00,MIA,BUF,21,19,MIA
2022092504,2022,3,9/25/2022,13:00:00,MIN,DET,28,24,MIN
2022092505,2022,3,9/25/2022,13:00:00,NE,BAL,26,37,BAL
2022092506,2022,3,9/25/2022,13:00:00,NYJ,CIN,12,27,CIN
2022092507,2022,3,9/25/2022,13:00:00,TEN,LV,24,22,TEN
2022092508,2022,3,9/25/2022,13:00:00,WAS,PHI,8,24,PHI
2022092509,2022,3,9/25/2022,16:05:00,LAC,JAX,10,38,JAX
2022092510,2022,3,9/25/2022,16:25:00,ARI,LA,12,20,LA
2022092511,2022,3,9/25/2022,16:25:00,SEA,ATL,23,27,ATL
2022092512,2022,3,9/25/2022,16:25:00,TB,GB,12,14,GB
2022092513,2022,3,9/25/2022,20:20:00,DEN,SF,11,10,DEN
2022092600,2022,3,9/26/2022,20:15:00,NYG,DAL,16,23,DAL
2022092900,2022,4,9/29/2022,20:15:00,CIN,MIA,27,15,CIN
2022100200,2022,4,10/2/2022,9:30:00,NO,MIN,25,28,MIN
2022100201,2022,4,10/2/2022,13:00:00,ATL,CLE,23,20,ATL
2022100202,2022,4,10/2/2022,13:00:00,BAL,BUF,20,23,BUF
2022100204,2022,4,10/2/2022,13:00:00,DAL,WAS,25,10,DAL
2022100205,2022,4,10/2/2022,13:00:00,DET,SEA,45,48,SEA
2022100206,2022,4,10/2/2022,13:00:00,HOU,LAC,24,34,LAC
2022100207,2022,4,10/2/2022,13:00:00,IND,TEN,17,24,TEN
2022100208,2022,4,10/2/2022,13:00:00,NYG,CHI,20,12,NYG
2022100209,2022,4,10/2/2022,13:00:00,PHI,JAX,29,21,PHI
2022100210,2022,4,10/2/2022,13:00:00,PIT,NYJ,20,24,NYJ
2022100203,2022,4,10/2/2022,16:05:00,CAR,ARI,16,26,ARI
2022100211,2022,4,10/2/2022,16:25:00,GB,NE,27,24,GB
2022100212,2022,4,10/2/2022,16:25:00,LV,DEN,32,23,LV
2022100213,2022,4,10/2/2022,20:20:00,TB,KC,31,41,KC
2022100300,2022,4,10/3/2022,20:15:00,SF,LA,24,9,SF
2022100600,2022,5,10/6/2022,20:15:00,DEN,IND,9,12,IND
2022100900,2022,5,10/9/2022,9:30:00,GB,NYG,22,27,NYG
2022100901,2022,5,10/9/2022,13:00:00,BUF,PIT,38,3,BUF
2022100902,2022,5,10/9/2022,13:00:00,CLE,LAC,28,30,LAC
2022100903,2022,5,10/9/2022,13:00:00,JAX,HOU,6,13,HOU
2022100904,2022,5,10/9/2022,13:00:00,MIN,CHI,29,22,MIN
2022100905,2022,5,10/9/2022,13:00:00,NE,DET,29,0,NE
2022100906,2022,5,10/9/2022,13:00:00,NO,SEA,39,32,NO
2022100907,2022,5,10/9/2022,13:00:00,NYJ,MIA,40,17,NYJ
2022100908,2022,5,10/9/2022,13:00:00,TB,ATL,21,15,TB
2022100909,2022,5,10/9/2022,13:00:00,WAS,TEN,17,21,TEN
2022100910,2022,5,10/9/2022,16:05:00,CAR,SF,15,37,SF
2022100911,2022,5,10/9/2022,16:25:00,ARI,PHI,17,20,PHI
2022100912,2022,5,10/9/2022,16:25:00,LA,DAL,10,22,DAL
2022100913,2022,5,10/9/2022,20:20:00,BAL,CIN,19,17,BAL
2022101000,2022,5,10/10/2022,20:15:00,KC,LV,30,29,KC
2022101300,2022,6,10/13/2022,20:15:00,CHI,WAS,7,12,WAS
2022101600,2022,6,10/16/2022,13:00:00,ATL,SF,28,14,ATL
2022101601,2022,6,10/16/2022,13:00:00,CLE,NE,15,38,NE
2022101602,2022,6,10/16/2022,13:00:00,GB,NYJ,10,27,NYJ
2022101603,2022,6,10/16/2022,13:00:00,IND,JAX,34,27,IND
2022101604,2022,6,10/16/2022,13:00:00,MIA,MIN,16,24,MIN
2022101605,2022,6,10/16/2022,13:00:00,NO,CIN,26,30,CIN
2022101606,2022,6,10/16/2022,13:00:00,NYG,BAL,24,20,NYG
2022101607,2022,6,10/16/2022,13:00:00,PIT,TB,20,18,PIT
2022101608,2022,6,10/16/2022,16:05:00,LA,CAR,24,10,LA
2022101609,2022,6,10/16/2022,16:05:00,SEA,ARI,19,9,SEA
2022101610,2022,6,10/16/2022,16:25:00,KC,BUF,20,24,BUF
2022101611,2022,6,10/16/2022,20:20:00,PHI,DAL,26,17,PHI
2022101700,2022,6,10/17/2022,20:15:00,LAC,DEN,19,16,LAC
2022102000,2022,7,10/20/2022,20:15:00,ARI,NO,42,34,ARI
2022102300,2022,7,10/23/2022,13:00:00,BAL,CLE,23,20,BAL
2022102301,2022,7,10/23/2022,13:00:00,CAR,TB,21,3,CAR
2022102302,2022,7,10/23/2022,13:00:00,CIN,ATL,35,17,CIN
2022102303,2022,7,10/23/2022,13:00:00,DAL,DET,24,6,DAL
2022102304,2022,7,10/23/2022,13:00:00,JAX,NYG,17,23,NYG
2022102305,2022,7,10/23/2022,13:00:00,TEN,IND,19,10,TEN
2022102306,2022,7,10/23/2022,13:00:00,WAS,GB,23,21,WAS
2022102307,2022,7,10/23/2022,16:05:00,DEN,NYJ,9,16,NYJ
2022102308,2022,7,10/23/2022,16:05:00,LV,HOU,38,20,LV
2022102309,2022,7,10/23/2022,16:25:00,LAC,SEA,23,37,SEA
2022102310,2022,7,10/23/2022,16:25:00,SF,KC,23,44,KC
2022102311,2022,7,10/23/2022,20:20:00,MIA,PIT,16,10,MIA
2022102400,2022,7,10/24/2022,20:15:00,NE,CHI,14,33,CHI
2022102700,2022,8,10/27/2022,20:15:00,TB,BAL,22,27,BAL
2022103000,2022,8,10/30/2022,9:30:00,JAX,DEN,17,21,DEN
2022103001,2022,8,10/30/2022,13:00:00,ATL,CAR,37,34,ATL
2022103002,2022,8,10/30/2022,13:00:00,DAL,CHI,49,29,DAL
2022103003,2022,8,10/30/2022,13:00:00,DET,MIA,27,31,MIA
2022103005,2022,8,10/30/2022,13:00:00,MIN,ARI,34,26,MIN
2022103006,2022,8,10/30/2022,13:00:00,NO,LV,24,0,NO
2022103007,2022,8,10/30/2022,13:00:00,NYJ,NE,17,22,NE
2022103008,2022,8,10/30/2022,13:00:00,PHI,PIT,35,13,PHI
2022103004,2022,8,10/30/2022,16:05:00,HOU,TEN,10,17,TEN
2022103009,2022,8,10/30/2022,16:25:00,IND,WAS,16,17,WAS
2022103010,2022,8,10/30/2022,16:25:00,LA,SF,14,31,SF
2022103011,2022,8,10/30/2022,16:25:00,SEA,NYG,27,13,SEA
2022103012,2022,8,10/30/2022,20:20:00,BUF,GB,27,17,BUF
2022103100,2022,8,10/31/2022,20:15:00,CLE,CIN,32,13,CLE
2022110300,2022,9,11/3/2022,20:15:00,HOU,PHI,17,29,PHI
2022110600,2022,9,11/6/2022,13:00:00,ATL,LAC,17,20,LAC
2022110601,2022,9,11/6/2022,13:00:00,CHI,MIA,32,35,MIA
2022110602,2022,9,11/6/2022,13:00:00,CIN,CAR,42,21,CIN
2022110603,2022,9,11/6/2022,13:00:00,DET,GB,15,9,DET
2022110604,2022,9,11/6/2022,13:00:00,JAX,LV,27,20,JAX
2022110605,2022,9,11/6/2022,13:00:00,NE,IND,26,3,NE
2022110606,2022,9,11/6/2022,13:00:00,NYJ,BUF,20,17,NYJ
2022110607,2022,9,11/6/2022,13:00:00,WAS,MIN,17,20,MIN
2022110608,2022,9,11/6/2022,16:05:00,ARI,SEA,21,31,SEA
2022110609,2022,9,11/6/2022,16:25:00,TB,LA,16,13,TB
2022110610,2022,9,11/6/2022,20:20:00,KC,TEN,20,17,KC
2022110700,2022,9,11/7/2022,20:15:00,NO,BAL,13,27,BAL
